sampled,solar_kw
2021-07-02 02:06:32.445000,0
2021-07-02 02:07:02.491000,0
2021-07-02 02:07:32.522000,0
2021-07-02 02:08:02.413000,0.256
2021-07-02 02:08:32.459000,0.256
2021-07-02 02:09:02.506000,0.256
2021-07-02 02:10:02.473000,0.256
2021-07-02 02:10:32.529000,0.256
2021-07-02 02:11:32.431000,0.256
2021-07-02 02:12:02.432000,0.256
2021-07-02 02:12:32.493000,0.256
2021-07-02 02:13:02.505000,0.256
2021-07-02 02:13:32.526000,0.256
2021-07-02 02:14:32.479000,0.256
2021-07-02 02:15:02.535000,0.256
2021-07-02 02:16:02.422000,0.256
2021-07-02 02:16:32.468000,0.256
2021-07-02 02:17:02.509000,0.256
2021-07-02 02:17:32.526000,0.256
2021-07-02 02:18:32.463000,0.256
2021-07-02 02:19:02.529000,0.256
2021-07-02 02:20:02.431000,0.256
2021-07-02 02:20:32.447000,0.256
2021-07-02 02:21:02.479000,0.256
2021-07-02 02:21:32.495000,0.256
2021-07-02 02:22:02.540000,0.256
2021-07-02 02:22:32.552000,0.256
2021-07-02 02:23:32.484000,0.256
2021-07-02 02:24:02.505000,0.256
2021-07-02 02:24:32.541000,0.256
2021-07-02 02:25:32.443000,0.256
2021-07-02 02:26:02.485000,0.256
2021-07-02 02:26:32.506000,0.256
2021-07-02 02:27:02.537000,0.256
2021-07-02 02:27:32.548000,0.256
2021-07-02 02:28:32.476000,0.256
2021-07-02 02:29:02.552000,0.512
2021-07-02 02:30:02.505000,0.512
2021-07-02 02:30:32.513000,0.512
2021-07-02 02:31:02.561000,0.512
2021-07-02 02:32:02.463000,0.512
2021-07-02 02:32:32.464000,0.512
2021-07-02 02:33:02.530000,0.512
2021-07-02 02:34:02.453000,0.512
2021-07-02 02:34:32.469000,0.512
2021-07-02 02:35:02.510000,0.512
2021-07-02 02:35:32.531000,0.512
2021-07-02 02:36:32.443000,0.768
2021-07-02 02:37:02.480000,0.768
2021-07-02 02:37:32.526000,0.768
2021-07-02 02:38:02.527000,0.768
2021-07-02 02:38:32.553000,0.768
2021-07-02 02:39:32.475000,0.768
2021-07-02 02:40:02.487000,0.768
2021-07-02 02:40:32.508000,0.768
2021-07-02 02:41:02.544000,0.768
2021-07-02 02:41:32.545000,0.768
2021-07-02 02:42:02.566000,0.768
2021-07-02 02:42:32.577000,0.768
2021-07-02 02:43:32.475000,0.768
2021-07-02 02:44:02.496000,0.768
2021-07-02 02:44:32.527000,0.768
2021-07-02 02:45:02.568000,0.768
2021-07-02 02:46:02.450000,0.768
2021-07-02 02:46:32.486000,0.768
2021-07-02 02:47:02.543000,1.024
2021-07-02 02:47:32.574000,1.024
2021-07-02 02:48:32.546000,1.024
2021-07-02 02:49:32.479000,1.024
2021-07-02 02:50:02.500000,1.024
2021-07-02 02:50:32.536000,1.024
2021-07-02 02:51:32.508000,1.024
2021-07-02 02:52:02.539000,1.024
2021-07-02 02:52:32.456000,1.237
2021-07-02 02:53:02.461000,1.024
2021-07-02 02:53:32.502000,1.28
2021-07-02 02:54:02.534000,1.28
2021-07-02 02:54:32.555000,1.28
2021-07-02 02:55:02.571000,1.28
2021-07-02 02:56:02.478000,1.28
2021-07-02 02:56:32.514000,1.28
2021-07-02 02:57:02.566000,1.536
2021-07-02 02:57:32.577000,1.536
2021-07-02 02:58:32.489000,1.536
2021-07-02 02:59:02.520000,1.536
2021-07-02 02:59:32.576000,1.536
2021-07-02 03:00:32.494000,1.536
2021-07-02 03:01:02.517000,1.536
2021-07-02 03:01:32.546000,1.536
2021-07-02 03:02:02.587000,1.536
2021-07-02 03:03:02.494000,1.536
2021-07-02 03:03:32.531000,1.536
2021-07-02 03:04:02.577000,1.536
2021-07-02 03:04:32.588000,1.536
2021-07-02 03:05:02.477000,1.755
2021-07-02 03:05:32.495000,1.536
2021-07-02 03:06:02.516000,1.536
2021-07-02 03:06:32.547000,1.792
2021-07-02 03:07:02.554000,1.792
2021-07-02 03:07:32.575000,1.792
2021-07-02 03:08:32.497000,1.792
2021-07-02 03:09:32.530000,1.792
2021-07-02 03:10:02.551000,1.792
2021-07-02 03:10:32.597000,1.792
2021-07-02 03:11:32.529000,1.792
2021-07-02 03:12:02.595000,1.792
2021-07-02 03:13:02.488000,1.792
2021-07-02 03:13:32.534000,1.792
2021-07-02 03:14:02.555000,1.792
2021-07-02 03:14:32.566000,1.792
2021-07-02 03:15:02.593000,1.792
2021-07-02 03:15:32.604000,1.792
2021-07-02 03:16:32.516000,1.792
2021-07-02 03:17:02.522000,1.792
2021-07-02 03:17:32.563000,1.792
2021-07-02 03:18:02.610000,1.536
2021-07-02 03:19:02.508000,1.604
2021-07-02 03:19:32.528000,1.536
2021-07-02 03:20:02.569000,1.28
2021-07-02 03:20:32.590000,1.28
2021-07-02 03:21:32.523000,1.28
2021-07-02 03:22:02.564000,1.28
2021-07-02 03:22:32.595000,1.28
2021-07-02 03:23:02.491000,1.536
2021-07-02 03:23:32.527000,1.536
2021-07-02 03:24:02.573000,1.536
2021-07-02 03:24:32.595000,1.536
2021-07-02 03:25:32.487000,1.536
2021-07-02 03:26:02.488000,1.536
2021-07-02 03:26:32.534000,1.536
2021-07-02 03:27:02.570000,1.792
2021-07-02 03:27:32.576000,1.792
2021-07-02 03:28:32.504000,1.792
2021-07-02 03:29:02.545000,1.792
2021-07-02 03:29:32.586000,1.536
2021-07-02 03:30:32.499000,1.536
2021-07-02 03:31:02.551000,1.536
2021-07-02 03:31:32.601000,1.536
2021-07-02 03:32:02.492000,1.792
2021-07-02 03:32:32.513000,1.536
2021-07-02 03:33:02.559000,1.536
2021-07-02 03:33:32.590000,1.792
2021-07-02 03:34:02.607000,1.792
2021-07-02 03:35:02.544000,1.792
2021-07-02 03:35:32.565000,1.792
2021-07-02 03:36:02.621000,1.792
2021-07-02 03:37:02.523000,1.792
2021-07-02 03:37:32.555000,1.792
2021-07-02 03:38:02.571000,1.792
2021-07-02 03:38:32.592000,1.792
2021-07-02 03:39:32.529000,1.536
2021-07-02 03:40:02.575000,1.28
2021-07-02 03:41:02.513000,1.024
2021-07-02 03:41:32.527000,1.137
2021-07-02 03:42:02.600000,1.024
2021-07-02 03:42:32.516000,1.28
2021-07-02 03:43:02.557000,1.28
2021-07-02 03:43:32.633000,1.536
2021-07-02 03:44:32.516000,1.536
2021-07-02 03:45:02.527000,1.536
2021-07-02 03:45:32.548000,1.536
2021-07-02 03:46:02.574000,1.792
2021-07-02 03:46:32.595000,1.792
2021-07-02 03:47:32.502000,1.792
2021-07-02 03:48:02.524000,1.792
2021-07-02 03:48:32.555000,1.792
2021-07-02 03:49:02.591000,1.792
2021-07-02 03:49:32.622000,1.792
2021-07-02 03:50:32.549000,1.792
2021-07-02 03:51:02.586000,1.536
2021-07-02 03:52:02.532000,1.536
2021-07-02 03:52:32.548000,1.536
2021-07-02 03:53:02.590000,1.536
2021-07-02 03:53:32.636000,1.536
2021-07-02 03:54:02.505000,1.727
2021-07-02 03:54:32.534000,1.536
2021-07-02 03:55:02.555000,1.536
2021-07-02 03:55:32.576000,1.536
2021-07-02 03:56:02.602000,1.536
2021-07-02 03:56:32.628000,1.536
2021-07-02 03:57:02.644000,1.536
2021-07-02 03:57:32.515000,1.792
2021-07-02 03:58:02.552000,1.792
2021-07-02 03:58:32.573000,1.792
2021-07-02 03:59:02.624000,1.792
2021-07-02 03:59:32.534000,2.133
2021-07-02 04:00:02.562000,2.328
2021-07-02 04:00:32.592000,2.304
2021-07-02 04:01:32.529000,2.56
2021-07-02 04:02:02.577000,2.56
2021-07-02 04:02:32.618000,2.56
2021-07-02 04:03:32.595000,2.56
2021-07-02 04:04:02.631000,2.56
2021-07-02 04:05:02.529000,2.56
2021-07-02 04:05:32.545000,2.56
2021-07-02 04:06:02.561000,2.56
2021-07-02 04:06:32.597000,2.56
2021-07-02 04:07:02.648000,2.56
2021-07-02 04:08:02.586000,2.816
2021-07-02 04:08:32.602000,2.816
2021-07-02 04:09:02.623000,2.816
2021-07-02 04:09:32.629000,2.816
2021-07-02 04:10:02.650000,2.816
2021-07-02 04:11:02.548000,2.816
2021-07-02 04:11:32.584000,2.816
2021-07-02 04:12:02.610000,2.816
2021-07-02 04:12:32.646000,2.816
2021-07-02 04:13:32.583000,2.816
2021-07-02 04:14:02.640000,2.816
2021-07-02 04:15:02.537000,2.816
2021-07-02 04:15:32.553000,2.816
2021-07-02 04:16:02.584000,2.816
2021-07-02 04:16:32.635000,2.816
2021-07-02 04:17:32.553000,2.816
2021-07-02 04:18:02.599000,2.816
2021-07-02 04:18:32.655000,2.841
2021-07-02 04:19:02.546000,2.816
2021-07-02 04:19:32.567000,2.816
2021-07-02 04:20:02.613000,2.816
2021-07-02 04:20:32.645000,2.816
2021-07-02 04:21:32.577000,2.816
2021-07-02 04:22:02.607000,2.816
2021-07-02 04:22:32.638000,2.816
2021-07-02 04:23:02.664000,2.816
2021-07-02 04:24:02.536000,2.816
2021-07-02 04:24:32.572000,2.816
2021-07-02 04:25:02.594000,2.816
2021-07-02 04:25:32.635000,2.816
2021-07-02 04:26:32.572000,2.816
2021-07-02 04:27:02.593000,3.072
2021-07-02 04:27:32.619000,2.816
2021-07-02 04:28:32.537000,2.816
2021-07-02 04:29:02.538000,3.072
2021-07-02 04:29:32.574000,2.816
2021-07-02 04:30:02.605000,2.816
2021-07-02 04:31:02.551000,2.816
2021-07-02 04:31:32.574000,2.816
2021-07-02 04:32:02.597000,2.816
2021-07-02 04:32:32.643000,3.072
2021-07-02 04:33:32.543000,3.072
2021-07-02 04:34:02.599000,3.072
2021-07-02 04:34:32.606000,3.072
2021-07-02 04:35:02.657000,3.072
2021-07-02 04:36:02.589000,3.072
2021-07-02 04:36:32.600000,3.072
2021-07-02 04:37:02.611000,3.072
2021-07-02 04:37:32.648000,3.072
2021-07-02 04:38:02.664000,3.258
2021-07-02 04:38:32.520000,3.072
2021-07-02 04:39:02.561000,3.072
2021-07-02 04:39:32.628000,3.072
2021-07-02 04:40:02.649000,3.072
2021-07-02 04:41:02.571000,3.072
2021-07-02 04:41:32.607000,3.072
2021-07-02 04:42:02.648000,3.072
2021-07-02 04:43:02.561000,3.072
2021-07-02 04:43:32.617000,3.328
2021-07-02 04:44:02.628000,3.328
2021-07-02 04:44:32.684000,3.328
2021-07-02 04:45:32.682000,3.328
2021-07-02 04:46:32.569000,3.328
2021-07-02 04:47:02.580000,3.328
2021-07-02 04:47:32.631000,3.328
2021-07-02 04:48:02.672000,3.584
2021-07-02 04:49:02.579000,3.584
2021-07-02 04:49:32.630000,3.584
2021-07-02 04:50:02.657000,3.584
2021-07-02 04:51:02.604000,3.584
2021-07-02 04:51:32.620000,3.584
2021-07-02 04:52:02.651000,3.584
2021-07-02 04:52:32.667000,3.328
2021-07-02 04:53:32.580000,3.584
2021-07-02 04:54:02.606000,3.584
2021-07-02 04:54:32.642000,3.584
2021-07-02 04:55:32.584000,3.584
2021-07-02 04:56:02.611000,3.584
2021-07-02 04:56:32.657000,3.584
2021-07-02 04:57:02.561000,3.799
2021-07-02 04:57:32.594000,3.84
2021-07-02 04:58:02.625000,3.584
2021-07-02 04:58:32.662000,3.84
2021-07-02 04:59:32.619000,3.84
2021-07-02 05:00:02.640000,3.84
2021-07-02 05:00:32.555000,3.954
2021-07-02 05:01:02.597000,3.84
2021-07-02 05:01:32.630000,3.84
2021-07-02 05:02:02.651000,3.84
2021-07-02 05:02:32.687000,3.84
2021-07-02 05:03:32.628000,3.84
2021-07-02 05:04:32.580000,3.84
2021-07-02 05:05:02.602000,3.84
2021-07-02 05:05:32.643000,3.84
2021-07-02 05:06:02.679000,4.096
2021-07-02 05:07:02.586000,4.096
2021-07-02 05:07:32.637000,4.096
2021-07-02 05:08:02.674000,3.84
2021-07-02 05:08:32.555000,3.868
2021-07-02 05:09:02.591000,3.584
2021-07-02 05:09:32.637000,3.584
2021-07-02 05:10:02.678000,3.584
2021-07-02 05:10:32.699000,3.84
2021-07-02 05:11:02.586000,2.56
2021-07-02 05:11:32.637000,3.84
2021-07-02 05:12:02.668000,3.84
2021-07-02 05:12:32.684000,3.84
2021-07-02 05:13:32.652000,3.84
2021-07-02 05:14:32.579000,3.84
2021-07-02 05:15:02.610000,4.096
2021-07-02 05:15:32.641000,3.84
2021-07-02 05:16:02.687000,3.84
2021-07-02 05:17:02.600000,3.84
2021-07-02 05:17:32.631000,3.84
2021-07-02 05:18:02.562000,4.096
2021-07-02 05:18:32.568000,4.096
2021-07-02 05:19:02.615000,4.096
2021-07-02 05:19:32.661000,4.096
2021-07-02 05:20:02.682000,4.096
2021-07-02 05:20:32.693000,4.096
2021-07-02 05:21:32.610000,4.352
2021-07-02 05:22:02.631000,4.352
2021-07-02 05:22:32.652000,4.352
2021-07-02 05:23:02.554000,4.608
2021-07-02 05:23:32.605000,4.608
2021-07-02 05:24:02.661000,4.608
2021-07-02 05:24:32.687000,4.608
2021-07-02 05:25:32.595000,4.608
2021-07-02 05:26:02.626000,4.352
2021-07-02 05:26:32.652000,4.352
2021-07-02 05:27:02.683000,4.608
2021-07-02 05:28:02.615000,4.608
2021-07-02 05:28:32.642000,4.608
2021-07-02 05:29:02.683000,4.864
2021-07-02 05:30:02.605000,4.864
2021-07-02 05:30:32.631000,4.864
2021-07-02 05:31:02.672000,4.864
2021-07-02 05:32:02.572000,4.864
2021-07-02 05:32:32.588000,4.864
2021-07-02 05:33:02.629000,4.864
2021-07-02 05:33:32.655000,5.12
2021-07-02 05:34:02.706000,5.12
2021-07-02 05:35:02.574000,5.12
2021-07-02 05:35:32.600000,4.864
2021-07-02 05:36:02.641000,4.864
2021-07-02 05:36:32.672000,4.864
2021-07-02 05:37:02.698000,4.864
2021-07-02 05:38:02.606000,4.864
2021-07-02 05:38:32.657000,4.608
2021-07-02 05:39:02.663000,4.864
2021-07-02 05:39:32.704000,4.864
2021-07-02 05:40:02.591000,5.12
2021-07-02 05:40:32.627000,5.12
2021-07-02 05:41:02.638000,5.12
2021-07-02 05:41:32.669000,5.12
2021-07-02 05:42:02.675000,5.12
2021-07-02 05:42:32.567000,5.337
2021-07-02 05:43:02.578000,5.12
2021-07-02 05:43:32.624000,5.376
2021-07-02 05:44:02.630000,5.376
2021-07-02 05:44:32.661000,5.376
2021-07-02 05:45:32.609000,5.376
2021-07-02 05:46:02.627000,5.376
2021-07-02 05:46:32.648000,5.376
2021-07-02 05:47:02.675000,5.376
2021-07-02 05:47:32.706000,5.376
2021-07-02 05:48:02.583000,5.632
2021-07-02 05:48:32.598000,5.632
2021-07-02 05:49:02.625000,5.632
2021-07-02 05:49:32.636000,5.632
2021-07-02 05:50:02.677000,5.632
2021-07-02 05:50:32.698000,5.632
2021-07-02 05:51:32.640000,5.632
2021-07-02 05:52:02.674000,5.632
2021-07-02 05:52:32.700000,5.632
2021-07-02 05:53:32.633000,5.632
2021-07-02 05:54:02.679000,5.632
2021-07-02 05:54:32.572000,4.096
2021-07-02 05:55:02.594000,4.096
2021-07-02 05:55:32.625000,3.84
2021-07-02 05:56:02.656000,4.864
2021-07-02 05:56:32.677000,5.632
2021-07-02 05:57:02.703000,5.632
2021-07-02 05:58:02.652000,5.632
2021-07-02 05:58:32.668000,5.632
2021-07-02 05:59:02.564000,5.376
2021-07-02 05:59:32.601000,5.376
2021-07-02 06:00:02.617000,5.696
2021-07-02 06:00:32.638000,5.632
2021-07-02 06:01:02.659000,5.632
2021-07-02 06:02:02.627000,5.632
2021-07-02 06:02:32.689000,5.632
2021-07-02 06:03:02.601000,5.888
2021-07-02 06:03:32.614000,5.888
2021-07-02 06:04:02.615000,5.632
2021-07-02 06:04:32.671000,5.632
2021-07-02 06:05:32.603000,5.632
2021-07-02 06:06:02.609000,5.632
2021-07-02 06:06:32.641000,5.632
2021-07-02 06:07:02.678000,5.632
2021-07-02 06:08:02.586000,5.933
2021-07-02 06:08:32.624000,5.911
2021-07-02 06:09:02.622000,5.632
2021-07-02 06:09:32.679000,5.888
2021-07-02 06:10:02.680000,5.888
2021-07-02 06:10:32.691000,5.888
2021-07-02 06:11:32.593000,5.888
2021-07-02 06:12:02.644000,5.888
2021-07-02 06:12:32.651000,5.888
2021-07-02 06:13:02.697000,6.144
2021-07-02 06:14:02.699000,6.144
2021-07-02 06:15:02.607000,5.888
2021-07-02 06:15:32.643000,5.888
2021-07-02 06:16:02.669000,5.888
2021-07-02 06:16:32.685000,5.888
2021-07-02 06:17:02.576000,5.632
2021-07-02 06:17:32.617000,5.632
2021-07-02 06:18:02.639000,5.888
2021-07-02 06:18:32.650000,5.888
2021-07-02 06:19:02.661000,6.144
2021-07-02 06:19:32.672000,5.888
2021-07-02 06:20:02.713000,6.144
2021-07-02 06:20:32.586000,6.227
2021-07-02 06:21:02.606000,6.144
2021-07-02 06:21:32.622000,6.144
2021-07-02 06:22:02.647000,6.144
2021-07-02 06:22:32.675000,6.397
2021-07-02 06:23:02.574000,6.4
2021-07-02 06:23:32.635000,6.4
2021-07-02 06:24:02.652000,6.4
2021-07-02 06:24:32.703000,6.4
2021-07-02 06:25:02.714000,6.4
2021-07-02 06:25:32.725000,6.656
2021-07-02 06:26:02.661000,6.4
2021-07-02 06:26:32.733000,6.4
2021-07-02 06:27:02.609000,6.656
2021-07-02 06:27:32.655000,6.4
2021-07-02 06:28:02.707000,6.4
2021-07-02 06:28:32.733000,6.4
2021-07-02 06:29:32.640000,6.4
2021-07-02 06:30:02.691000,6.656
2021-07-02 06:30:32.723000,6.656
2021-07-02 06:31:32.625000,6.656
2021-07-02 06:32:02.651000,6.656
2021-07-02 06:32:32.692000,6.656
2021-07-02 06:33:02.728000,6.912
2021-07-02 06:33:32.601000,7.001
2021-07-02 06:34:02.640000,6.912
2021-07-02 06:34:32.651000,6.912
2021-07-02 06:35:02.662000,6.656
2021-07-02 06:35:32.689000,6.656
2021-07-02 06:36:02.715000,6.656
2021-07-02 06:36:32.741000,6.912
2021-07-02 06:37:02.747000,6.912
2021-07-02 06:38:02.710000,6.912
2021-07-02 06:39:02.647000,6.912
2021-07-02 06:39:32.664000,6.912
2021-07-02 06:40:02.687000,7.168
2021-07-02 06:40:32.713000,7.168
2021-07-02 06:41:02.749000,7.168
2021-07-02 06:41:32.754000,7.168
2021-07-02 06:42:02.665000,6.912
2021-07-02 06:42:32.711000,6.912
2021-07-02 06:43:02.738000,6.912
2021-07-02 06:43:32.664000,6.656
2021-07-02 06:44:02.700000,6.656
2021-07-02 06:44:32.716000,6.912
2021-07-02 06:45:32.643000,6.912
2021-07-02 06:46:02.670000,7.168
2021-07-02 06:46:32.676000,7.168
2021-07-02 06:47:02.727000,7.424
2021-07-02 06:48:02.659000,7.424
2021-07-02 06:48:32.720000,7.424
2021-07-02 06:49:02.732000,7.424
2021-07-02 06:49:32.758000,7.68
2021-07-02 06:50:32.645000,7.68
2021-07-02 06:51:02.671000,7.424
2021-07-02 06:51:32.717000,7.424
2021-07-02 06:52:02.728000,7.424
2021-07-02 06:53:02.646000,7.424
2021-07-02 06:53:32.674000,7.68
2021-07-02 06:54:02.687000,7.68
2021-07-02 06:54:32.709000,7.68
2021-07-02 06:55:02.745000,7.68
2021-07-02 06:56:02.663000,7.936
2021-07-02 06:56:32.704000,6.656
2021-07-02 06:57:02.755000,7.68
2021-07-02 06:57:32.641000,7.424
2021-07-02 06:58:02.652000,7.424
2021-07-02 06:58:32.719000,7.68
2021-07-02 06:59:02.745000,7.68
2021-07-02 06:59:32.631000,7.936
2021-07-02 07:00:02.657000,8.192
2021-07-02 07:00:32.708000,7.936
2021-07-02 07:01:02.745000,8.192
2021-07-02 07:02:02.717000,8.192
2021-07-02 07:02:32.748000,8.192
2021-07-02 07:03:02.614000,7.936
2021-07-02 07:03:32.645000,7.936
2021-07-02 07:04:02.712000,7.936
2021-07-02 07:04:32.758000,7.936
2021-07-02 07:05:32.715000,8.192
2021-07-02 07:06:02.731000,8.192
2021-07-02 07:07:02.724000,8.448
2021-07-02 07:07:32.730000,8.192
2021-07-02 07:08:02.649000,8.275
2021-07-02 07:08:32.662000,8.192
2021-07-02 07:09:02.678000,8.448
2021-07-02 07:09:32.680000,8.448
2021-07-02 07:10:02.726000,8.448
2021-07-02 07:11:02.649000,8.448
2021-07-02 07:11:32.672000,8.558
2021-07-02 07:12:02.691000,8.448
2021-07-02 07:12:32.728000,8.448
2021-07-02 07:13:02.742000,8.448
2021-07-02 07:14:02.661000,8.448
2021-07-02 07:14:32.693000,8.704
2021-07-02 07:15:02.734000,8.704
2021-07-02 07:16:02.661000,8.704
2021-07-02 07:16:32.682000,8.704
2021-07-02 07:17:02.704000,8.704
2021-07-02 07:17:32.735000,8.704
2021-07-02 07:18:32.647000,8.704
2021-07-02 07:19:02.713000,8.704
2021-07-02 07:19:32.725000,8.96
2021-07-02 07:20:02.751000,8.96
2021-07-02 07:21:02.703000,8.96
2021-07-02 07:21:32.720000,8.96
2021-07-02 07:22:02.744000,8.96
2021-07-02 07:23:02.727000,8.96
2021-07-02 07:23:32.748000,8.704
2021-07-02 07:24:02.759000,8.96
2021-07-02 07:25:02.671000,8.96
2021-07-02 07:25:32.682000,8.96
2021-07-02 07:26:02.724000,8.96
2021-07-02 07:27:02.666000,9.216
2021-07-02 07:27:32.703000,9.216
2021-07-02 07:28:02.719000,9.216
2021-07-02 07:28:32.766000,9.472
2021-07-02 07:29:32.688000,9.472
2021-07-02 07:30:02.729000,9.728
2021-07-02 07:30:32.776000,9.728
2021-07-02 07:31:32.668000,9.728
2021-07-02 07:32:02.719000,9.472
2021-07-02 07:33:02.671000,9.728
2021-07-02 07:33:32.717000,9.728
2021-07-02 07:34:02.765000,9.728
2021-07-02 07:34:32.643000,9.984
2021-07-02 07:35:02.676000,9.728
2021-07-02 07:35:32.722000,9.728
2021-07-02 07:36:02.747000,9.728
2021-07-02 07:36:32.784000,9.984
2021-07-02 07:37:32.726000,9.984
2021-07-02 07:38:02.758000,9.984
2021-07-02 07:39:02.645000,9.984
2021-07-02 07:39:32.686000,9.984
2021-07-02 07:40:02.703000,9.984
2021-07-02 07:40:32.729000,9.984
2021-07-02 07:41:02.775000,9.984
2021-07-02 07:42:02.717000,9.984
2021-07-02 07:42:32.768000,9.984
2021-07-02 07:43:02.665000,9.728
2021-07-02 07:43:32.731000,9.728
2021-07-02 07:44:02.742000,9.728
2021-07-02 07:44:32.748000,9.728
2021-07-02 07:45:02.659000,9.984
2021-07-02 07:45:32.671000,9.728
2021-07-02 07:46:02.727000,9.728
2021-07-02 07:46:32.773000,9.984
2021-07-02 07:47:32.720000,9.984
2021-07-02 07:48:02.752000,9.984
2021-07-02 07:48:32.773000,9.984
2021-07-02 07:49:32.715000,9.984
2021-07-02 07:50:02.731000,10.24
2021-07-02 07:51:02.703000,10.24
2021-07-02 07:51:32.730000,10.24
2021-07-02 07:52:02.766000,10.24
2021-07-02 07:52:32.782000,10.24
2021-07-02 07:53:32.664000,10.24
2021-07-02 07:54:02.671000,10.24
2021-07-02 07:54:32.717000,10.24
2021-07-02 07:55:02.733000,10.24
2021-07-02 07:55:32.744000,10.24
2021-07-02 07:56:02.785000,10.24
2021-07-02 07:56:32.792000,10.24
2021-07-02 07:57:32.699000,9.984
2021-07-02 07:58:02.755000,9.984
2021-07-02 07:58:32.797000,9.216
2021-07-02 07:59:02.803000,10.24
2021-07-02 08:00:02.730000,10.24
2021-07-02 08:00:32.751000,10.24
2021-07-02 08:01:02.762000,10.496
2021-07-02 08:01:32.809000,10.496
2021-07-02 08:02:32.741000,10.496
2021-07-02 08:03:02.758000,10.496
2021-07-02 08:03:32.799000,10.496
2021-07-02 08:04:02.670000,10.752
2021-07-02 08:04:32.702000,10.752
2021-07-02 08:05:02.743000,10.752
2021-07-02 08:05:32.760000,10.752
2021-07-02 08:06:02.794000,10.752
2021-07-02 08:07:02.691000,10.752
2021-07-02 08:07:32.752000,10.752
2021-07-02 08:08:02.773000,10.752
2021-07-02 08:08:32.805000,10.496
2021-07-02 08:09:32.696000,10.821
2021-07-02 08:10:02.724000,10.752
2021-07-02 08:10:32.755000,10.752
2021-07-02 08:11:02.776000,10.752
2021-07-02 08:11:32.797000,10.752
2021-07-02 08:12:32.720000,10.752
2021-07-02 08:13:02.736000,11.008
2021-07-02 08:13:32.797000,11.008
2021-07-02 08:14:32.740000,11.008
2021-07-02 08:15:02.780000,11.008
2021-07-02 08:16:02.718000,11.008
2021-07-02 08:16:32.739000,11.008
2021-07-02 08:17:02.806000,11.008
2021-07-02 08:18:02.693000,11.008
2021-07-02 08:18:32.724000,11.264
2021-07-02 08:19:02.745000,11.008
2021-07-02 08:19:32.756000,11.008
2021-07-02 08:20:02.782000,11.008
2021-07-02 08:20:32.799000,10.752
2021-07-02 08:21:02.690000,11.008
2021-07-02 08:21:32.721000,11.008
2021-07-02 08:22:02.747000,11.008
2021-07-02 08:22:32.793000,11.008
2021-07-02 08:23:02.794000,11.299
2021-07-02 08:23:32.676000,11.264
2021-07-02 08:24:02.737000,11.264
2021-07-02 08:24:32.748000,11.264
2021-07-02 08:25:02.789000,11.264
2021-07-02 08:25:32.800000,11.264
2021-07-02 08:26:02.827000,11.264
2021-07-02 08:27:02.721000,11.264
2021-07-02 08:27:32.747000,11.52
2021-07-02 08:28:02.770000,11.264
2021-07-02 08:28:32.807000,11.264
2021-07-02 08:29:32.725000,10.24
2021-07-02 08:30:02.751000,11.52
2021-07-02 08:30:32.782000,11.52
2021-07-02 08:31:02.828000,11.52
2021-07-02 08:32:02.761000,11.52
2021-07-02 08:32:32.772000,11.264
2021-07-02 08:33:02.813000,11.52
2021-07-02 08:34:02.720000,11.52
2021-07-02 08:34:32.772000,11.52
2021-07-02 08:35:02.787000,11.264
2021-07-02 08:35:32.830000,11.52
2021-07-02 08:36:02.726000,11.506
2021-07-02 08:36:32.779000,11.264
2021-07-02 08:37:02.787000,11.52
2021-07-02 08:37:32.833000,11.52
2021-07-02 08:38:02.719000,11.264
2021-07-02 08:38:32.755000,11.264
2021-07-02 08:39:02.772000,11.52
2021-07-02 08:39:32.818000,11.52
2021-07-02 08:40:02.709000,11.264
2021-07-02 08:40:32.735000,11.52
2021-07-02 08:41:02.757000,11.52
2021-07-02 08:41:32.773000,11.52
2021-07-02 08:42:02.789000,11.52
2021-07-02 08:42:32.801000,11.52
2021-07-02 08:43:02.812000,11.52
2021-07-02 08:43:32.833000,11.52
2021-07-02 08:44:32.792000,11.776
2021-07-02 08:45:02.808000,11.776
2021-07-02 08:46:02.745000,11.776
2021-07-02 08:46:32.761000,11.776
2021-07-02 08:47:02.808000,11.776
2021-07-02 08:48:02.725000,11.776
2021-07-02 08:48:32.769000,11.776
2021-07-02 08:49:02.790000,11.776
2021-07-02 08:49:32.842000,11.776
2021-07-02 08:50:32.739000,11.776
2021-07-02 08:51:02.780000,11.776
2021-07-02 08:51:32.826000,11.776
2021-07-02 08:52:32.729000,11.776
2021-07-02 08:53:02.760000,11.776
2021-07-02 08:53:32.776000,11.776
2021-07-02 08:54:02.812000,12.032
2021-07-02 08:55:02.727000,12.124
2021-07-02 08:55:32.757000,12.032
2021-07-02 08:56:02.778000,12.032
2021-07-02 08:56:32.804000,12.032
2021-07-02 08:57:02.850000,12.054
2021-07-02 08:57:32.851000,12.032
2021-07-02 08:58:32.749000,12.032
2021-07-02 08:59:02.800000,12.032
2021-07-02 08:59:32.821000,12.032
2021-07-02 09:00:02.838000,12.032
2021-07-02 09:01:02.780000,12.032
2021-07-02 09:01:32.801000,12.032
2021-07-02 09:02:02.852000,12.032
2021-07-02 09:03:02.790000,12.032
2021-07-02 09:03:32.806000,12.032
2021-07-02 09:04:02.837000,12.032
2021-07-02 09:05:02.744000,12.032
2021-07-02 09:05:32.800000,12.032
2021-07-02 09:06:02.836000,12.032
